NP_type	Coating	core_size_nm	hydro_size_nm	Surf_charge_mV	Surface_area_m2_g	shape	Dose_microg_mL	Duration_h	Cell_name	Cell_species	cell_Organ	Cell_morphology	Cell_age	cell_type	sex	Assay	Test_indicator	Viability
CdSe	GSH	3.02	?	?	?	?	0,4	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	85,71
CdSe	GSH	3.36	?	?	?	?	0,4	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	118,75
CdSe	GSH	3.02	?	?	?	?	0,4	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	85,71
CdSe	GSH	3.36	?	?	?	?	0,4	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	81,25
CdSe	Cystein_based	50	?	?	?	?	4,52804E-05	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	96,4
CdSe	Cystein_based	46.7	?	?	?	?	7,90483E-05	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	100
CdSe	Cystein_based	32.2	?	?	?	?	0,000234259	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	100
CdSe	Cystein_based	20.9	?	?	?	?	0,000774214	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	100
CdSe	nucleic_acids	5	?	?	?	?	0,011786966	4	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTS	TetrazoliumSalt	105
CdSe	None	31	?	?	?	?	0,000187566	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	47,16
CdSe	None	31	?	?	?	?	0,000187566	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	60,16
CdSe	None	31	?	?	?	?	0,000187566	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	62,29
CdSe	None	6.3	?	?	?	?	0,02234687	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	36,25
CdSe	None	6.3	?	?	?	?	0,02234687	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	31,19
CdSe	None	6.3	?	?	?	?	0,02234687	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	33,63
CdSe	sodium_based	103	?	?	?	?	5,1136E-06	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	41,51
CdSe	sodium_based	103	?	?	?	?	5,1136E-06	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	43,85
CdSe	sodium_based	103	?	?	?	?	5,1136E-06	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	57,89
CdSe	None	25	?	?	?	?	0,000357617	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	45,55
CdSe	None	25	?	?	?	?	0,000357617	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	47,46
CdSe	None	25	?	?	?	?	0,000357617	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	60,34
CdSe	None	65	?	?	?	?	2,03469E-05	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	51,75
CdSe	None	65	?	?	?	?	2,03469E-05	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	61,47
CdSe	None	65	?	?	?	?	2,03469E-05	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	61,23
CdSe	None	6.3	?	?	?	?	0,02234687	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	58,22
CdSe	None	6.3	?	?	?	?	0,02234687	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	51,25
CdSe	None	6.3	?	?	?	?	0,02234687	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	21,5
CdSe	Folic_acid_based	7.5	?	?	?	?	0,05	0	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	70
CdSe	None	7.5	?	?	?	?	0,05	0	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	70
CdSe	Aptamer_based	5.5	?	?	?	?	0,1	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTS	TetrazoliumSalt	111
CdSe	None	5.5	?	?	?	?	0,1	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTS	TetrazoliumSalt	124
CdSe	None	4.3	?	?	?	?	40,21964736	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	65
CdSe	None	5	?	?	?	?	10	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	90
CdSe	Anthracene	5	?	?	?	?	10	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	72
CdSe	None	5	?	?	?	?	10	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	87
CdSe	Anthracene	5	?	?	?	?	10	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	62
CdSeTe	None	4.2	?	?	?	?	37,04977345	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	67
CdSeTe	None	4.9	?	?	?	?	23,55232103	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	66
CdSeTe	None	7.3	?	?	?	?	7,203682354	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	64
CdSeTe	GSH	5.8	?	?	?	?	14,06855352	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	65
CdSeTe	GSH	5.9	?	?	?	?	13,53462527	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	69
CdSeTe	GSH	6.1	?	?	?	?	12,2616398	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	66
CdTe	None	2.873002084	?	?	?	?	0,228177857	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	18
CdTe	None	2.689626867	?	?	?	?	0,278102708	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	9
CdTe	Cystein_based	?	?	?	?	?	0,298936399	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	38
CdTe	None	2.643737747	?	?	?	?	0,292837172	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	0
CdTe	TrichostatinA	2.643737747	?	?	?	?	0,292837172	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	20
CdTe	None	2	?	?	?	?	0,676380897	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	54
CdTe	None	2	?	?	?	?	0,676380897	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Live/Dead 	?	63
CdTe	GSH	3.2	?	?	?	?	0,495396165	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	30
CdTe	GSH	3.2	?	?	?	?	0,495396165	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	15
CdTe	None	4.8	?	?	?	?	4,665316723	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	54,22
CdTe	Fibrinogen	4.8	?	?	?	?	4,665316723	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	88,89
CdTe	None	5	?	?	?	?	4,132711062	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	53,33
CdTe	Fibrinogen	5	?	?	?	?	4,132711062	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	71,11
CdTe	None	5.8	?	?	?	?	2,659481217	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	44,44
CdTe	Fibrinogen	5.8	?	?	?	?	2,659481217	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	86,67
CdTe	None	4.6	?	?	?	?	5,293790518	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	40
CdTe	Fibrinogen	4.6	?	?	?	?	5,293790518	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	88,89
CdTe	Paclitaxel	4.8	?	?	?	?	3,732253378	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	9,3
CdTe	None	7	?	?	?	?	100	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Colonigenic-assay	CrystalViolet	33,33
CdTe	None	7	?	?	?	?	100	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Colonigenic-assay	CrystalViolet	16,67
CdTe	None	8	?	?	?	?	1,497899912	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTS	TetrazoliumSalt	85
CdTe	None	8	?	?	?	?	1,497899912	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTS	TetrazoliumSalt	74
CdTe	None	3	?	?	?	?	0,5	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	SRB	resazurin/sulforhodamine_B	13,33
CdTe	Folic_acid_based	3	?	?	?	?	0,5	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	SRB	resazurin/sulforhodamine_B	92
CdTe	None	3.7	?	?	?	?	0,106825799	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Live/Dead 	?	69,6
CdTe	None	4.6	?	?	?	?	1,794715311	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	74,91
CdTe	None	4.6	?	?	?	?	1,794715311	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	54,82
CdTe	None	3.8	?	?	?	?	0,986121733	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	61,22
CdTe	None	3.8	?	?	?	?	0,986121733	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	28,57
CdTe	None	4	?	?	?	?	0,084547612	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	80,39
CdTe	None	4	?	?	?	?	0,084547612	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	64,71
CdTe	None	4	?	?	?	?	0,084547612	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	74,51
CdTe	None	4	?	?	?	?	0,084547612	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	70,59
CdTe	None	4	?	?	?	?	0,084547612	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	76,47
CdTe	None	4	?	?	?	?	0,084547612	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	45,1
CdTe	None	4	?	?	?	?	0,084547612	96	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	62,75
CdTe	None	4	?	?	?	?	0,084547612	96	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	45,1
CdTe	None	2.3	?	?	?	?	0,96	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	25
CdTe	None	2.3	?	?	?	?	0,96	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	13,24
CdTe	Lysozyme	2.3	?	?	?	?	0,96	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	67,65
CdTe	Lysozyme	2.3	?	?	?	?	0,96	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	52,94
CdTe	MTX	?	?	?	?	?	3,468905069	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	52,38
CdTe	Cystein_based	?	?	?	?	?	1000	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	70
CdTe	MMP	2.9	?	?	?	?	1000	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	88
CdTe	None	4	?	?	?	?	0,541324764	1	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	SRB	resazurin/sulforhodamine_B	95,46
CdTe	None	4	?	?	?	?	0,541324764	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	SRB	resazurin/sulforhodamine_B	90,02
CdTe	Aptamer_based	5.5	?	?	?	?	0,786150173	4	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	SRB	resazurin/sulforhodamine_B	105,2
CdTe	Aptamer_based	5.5	?	?	?	?	0,786150173	4	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	SRB	resazurin/sulforhodamine_B	71,74
CdTe	Folic_acid_based	3.6	?	?	?	?	0,05	1	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	10
CdTe	None	3.6	?	?	?	?	0,05	1	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	XTT	TetrazoliumSalt	10
CdTe	None	4.6	?	?	?	?	1,798555105	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	78,2
CdTe	None	4.6	?	?	?	?	1,798555105	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	57,3
CdTe	None	3	?	?	?	?	1,402864083	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	73,36
CdTe	None	3	?	?	?	?	1,402864083	4	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	82,84
CdTe	Folic_acid_based	3	?	?	?	?	1,402864083	4	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	84,88
CdTe	Doxorubicin	3	?	?	?	?	1,753580103	4	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	50
CdTe	Folic_acid_based	3	?	?	?	?	1,753580103	4	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	12,16
CdTe	None	2.8	?	?	?	?	123,247248	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	36
CdTe	None	4.5	?	?	?	?	30,60331365	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	48
CdTe	GSH	2.7	?	?	?	?	137,4548386	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	65
CdTe	GSH	4.7	?	?	?	?	26,916356	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	WST-1	TetrazoliumSalt	60
CdTeS	Cystein_based	?	?	?	?	?	1000	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	93,88
CdTeS	MMP	6.5	?	?	?	?	1000	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	91,84
CdZnS	Cystein_based	3.5	?	?	?	?	0,271603871	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Trypan_Blue	Trypan_Blue	106,39
CdZnS	None	3.5	?	?	?	?	0,271603871	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Trypan_Blue	Trypan_Blue	81,73
CeO2	None	25	305	-16.5	?	Cubic	25	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	102,01
CeO2	None	25	305	-16.5	?	Cubic	50	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	104,01
CeO2	None	25	305	-16.5	?	Cubic	100	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	104,01
CeO2	None	25	305	-16.5	?	Cubic	200	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	106,02
CeO2	None	25	305	-16.5	?	Cubic	25	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	100
CeO2	None	25	305	-16.5	?	Cubic	50	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	104,05
CeO2	None	25	305	-16.5	?	Cubic	100	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	116,04
CeO2	None	25	305	-16.5	?	Cubic	200	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	112
IronOxide	None	14	?	?	?	?	0,110282206	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Live/Dead	CalceinAM	73,03
IronOxide	None	14	?	?	?	?	0,110282206	96	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Live/Dead	CalceinAM	97,02
IronOxide	BSA	12	?	?	?	?	0,175124059	6	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Alamar_Blue	AlamarBlue	106,53
IronOxide	BSA	12	?	?	?	?	0,350248118	6	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Alamar_Blue	AlamarBlue	101,78
IronOxide	BSA	12	?	?	?	?	0,700496235	6	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Alamar_Blue	AlamarBlue	105,68
IronOxide	BSA	12	?	?	?	?	1,400992471	6	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Alamar_Blue	AlamarBlue	100,07
IronOxide	BSA	12	?	?	?	?	2,801984942	6	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Alamar_Blue	AlamarBlue	47,36
MnO	None	14	?	?	?	?	0,107612432	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Live/Dead	CalceinAM	60,41
MnO	None	14	?	?	?	?	0,107612432	96	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	Live/Dead	CalceinAM	78,98
NiO	None	22	?	?	?	Sphere	1	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	93,13
NiO	None	22	?	?	?	Sphere	2	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	75,06
NiO	None	22	?	?	?	Sphere	5	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	70,48
NiO	None	22	?	?	?	Sphere	10	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	48,22
NiO	None	22	?	?	?	Sphere	25	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	33,46
NiO	None	22	?	?	?	Sphere	50	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	16,03
NiO	None	22	?	?	?	Sphere	100	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	8,78
NiO	None	22	?	?	?	Sphere	1	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	94,1
NiO	None	22	?	?	?	Sphere	2	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	77,54
NiO	None	22	?	?	?	Sphere	5	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	58,28
NiO	None	22	?	?	?	Sphere	10	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	44,67
NiO	None	22	?	?	?	Sphere	25	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	33,76
NiO	None	22	?	?	?	Sphere	50	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	20,8
NiO	None	22	?	?	?	Sphere	100	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	NR	toluylene red	13,99
Pt	PVP	4	13.5	-8	?	?	0,001502319	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	99,79
Pt	PVP	4	13.5	-8	?	?	0,001502319	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	96,18
Pt	PVP	4	13.5	-8	?	?	0,001502319	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	99,85
Pt	PVP	4	13.5	-8	?	?	0,003004639	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	91,19
Pt	PVP	4	13.5	-8	?	?	0,003004639	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	91,21
Pt	PVP	4	13.5	-8	?	?	0,003004639	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	89,79
Pt	PVP	4	13.5	-8	?	?	0,006009277	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	89,85
Pt	PVP	4	13.5	-8	?	?	0,006009277	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	84,79
Pt	PVP	4	13.5	-8	?	?	0,006009277	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	87
Pt	PVP	4	13.5	-8	?	?	0,012018554	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	81,24
Pt	PVP	4	13.5	-8	?	?	0,012018554	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	80,54
Pt	PVP	4	13.5	-8	?	?	0,012018554	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	66,75
Pt	PVP	4	13.5	-8	?	?	0,024037109	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	55,18
Pt	PVP	4	13.5	-8	?	?	0,024037109	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	56,67
Pt	PVP	4	13.5	-8	?	?	0,024037109	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	49,42
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,001502319	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	79,01
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,001502319	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	64,84
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,001502319	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	44,72
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,003004639	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	64,1
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,003004639	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	49,94
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,003004639	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	35,78
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,006009277	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	47,7
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,006009277	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	38,01
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,006009277	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	24,6
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,012018554	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	34,29
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,012018554	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	26,09
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,012018554	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	17,14
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,024037109	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	19,38
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,024037109	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	17,89
Pt	Folic_acid_based	4	13.5	-40.5	?	?	0,024037109	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	CellTiter_Glo	luciferase	12,67
Pt	None	?	?	?	?	Sphere	2,5	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	95
Pt	None	?	?	?	?	Sphere	5	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	78,55
Pt	None	?	?	?	?	Sphere	10	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	60,65
Pt	None	?	?	?	?	Sphere	20	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	37,9
Pt	None	?	?	?	?	Sphere	40	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	35,97
Pt	None	?	?	?	?	Sphere	50	24	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	30,97
Pt	None	?	?	?	?	Sphere	2,5	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	90
Pt	None	?	?	?	?	Sphere	5	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	70
Pt	None	?	?	?	?	Sphere	10	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	49,19
Pt	None	?	?	?	?	Sphere	20	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	36,29
Pt	None	?	?	?	?	Sphere	40	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	26,94
Pt	None	?	?	?	?	Sphere	50	48	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	24,03
Pt	None	?	?	?	?	Sphere	2,5	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	83,87
Pt	None	?	?	?	?	Sphere	5	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	67,58
Pt	None	?	?	?	?	Sphere	10	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	48,23
Pt	None	?	?	?	?	Sphere	20	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	25,81
Pt	None	?	?	?	?	Sphere	40	72	MCF7	Human	Breast	Epithelial	Adult 	cancer	female	MTT	TetrazoliumSalt	21,45
